00x0L,chmod_or_fchmod,00x0L,0,6,0,1,0,19,3,0,2,0.0
00x4cL,chmod_or_fchmod,00x0L,1,0,0,2,0,10,0,0,1,0.0833333333333
00x74L,chmod_or_fchmod,00x0L,2,0,0,1,0,7,0,0,1,0.0833333333333
00x90L,chmod_or_fchmod,00x0L,3,1,0,0,0,7,1,0,0,0.0
00xacL,file_has_acl,00xacL,0,2,0,0,0,11,2,0,0,0.0
00xd8L,copy_acl,00xd8L,0,6,0,2,0,33,3,0,2,0.0
00x15cL,copy_acl,00xd8L,1,0,0,3,0,19,1,0,1,0.0
00x1a8L,copy_acl,00xd8L,2,1,0,0,0,9,1,0,0,0.0
00x1ccL,set_acl,00x1ccL,0,5,0,2,0,29,3,0,2,0.0
00x240L,set_acl,00x1ccL,1,0,0,3,0,19,1,0,1,0.0
00x28cL,set_acl,00x1ccL,2,1,0,0,0,9,1,0,0,0.0
10x0L,mallocsa,10x0L,0,4,0,1,0,17,4,0,2,0.0
10x44L,mallocsa,10x0L,1,0,0,2,0,9,0,0,2,0.0833333333333
10x68L,mallocsa,10x0L,2,14,0,1,0,40,11,2,1,0.0416666666667
10x110L,mallocsa,10x0L,3,0,0,0,0,1,0,0,1,0.125
10x114L,mallocsa,10x0L,4,1,0,0,0,7,1,0,0,0.0
10x130L,freesa,10x130L,0,3,0,1,0,12,3,0,2,0.0
10x160L,freesa,10x130L,1,2,0,1,0,6,1,0,2,0.119047619048
10x17cL,freesa,10x130L,2,7,0,1,0,22,6,2,1,0.190476190476
10x1d8L,freesa,10x130L,3,0,0,1,0,5,0,0,2,0.214285714286
10x1ecL,freesa,10x130L,4,1,0,2,0,14,1,0,1,0.0238095238095
10x224L,freesa,10x130L,5,1,0,0,0,4,1,0,1,0.0238095238095
10x234L,freesa,10x130L,6,0,0,1,0,4,0,0,2,0.309523809524
10x244L,freesa,10x130L,7,1,0,0,0,7,1,0,0,0.0
20x0L,__argmatch_die,20x0L,0,5,0,1,0,21,4,0,0,0.0
20x54L,argmatch,20x54L,0,4,0,2,0,24,3,0,1,0.0
20xb4L,argmatch,20x54L,1,1,0,2,0,14,1,0,2,0.252747252747
20xecL,argmatch,20x54L,2,1,0,2,0,14,1,0,2,0.236263736264
20x124L,argmatch,20x54L,3,0,0,1,0,3,0,0,1,0.010989010989
20x130L,argmatch,20x54L,4,1,0,1,0,4,0,0,2,0.192307692308
20x140L,argmatch,20x54L,5,0,0,1,0,4,0,0,1,0.0824175824176
20x150L,argmatch,20x54L,6,0,0,1,0,3,0,0,2,0.0824175824176
20x15cL,argmatch,20x54L,7,0,0,2,0,20,6,0,2,0.0302197802198
20x1acL,argmatch,20x54L,8,1,0,0,0,2,0,0,1,0.0302197802198
20x1b4L,argmatch,20x54L,9,1,0,0,0,3,1,0,1,0.340659340659
20x1c0L,argmatch,20x54L,10,1,0,1,0,7,1,0,2,0.43956043956
20x1dcL,argmatch,20x54L,11,0,0,1,0,3,0,0,2,0.153846153846
20x1e8L,argmatch,20x54L,12,1,0,1,0,3,0,0,1,0.0247252747253
20x1f4L,argmatch,20x54L,13,0,0,0,0,1,0,0,1,0.0247252747253
20x1f8L,argmatch,20x54L,14,1,0,0,0,7,1,0,0,0.0
20x214L,argmatch_invalid,20x214L,0,4,0,1,0,16,3,0,2,0.0
20x254L,argmatch_invalid,20x214L,1,1,0,1,0,4,1,0,1,0.0833333333333
20x264L,argmatch_invalid,20x214L,2,1,0,0,0,2,1,0,1,0.0833333333333
20x26cL,argmatch_invalid,20x214L,3,3,0,3,0,33,1,0,0,0.0
20x2f0L,argmatch_valid,20x2f0L,0,5,0,2,0,26,4,0,1,0.0
20x358L,argmatch_valid,20x2f0L,1,0,0,1,0,3,0,0,2,0.357142857143
20x364L,argmatch_valid,20x2f0L,2,0,0,2,0,15,3,0,2,0.119047619048
20x3a0L,argmatch_valid,20x2f0L,3,1,0,2,0,23,5,0,1,0.166666666667
20x3fcL,argmatch_valid,20x2f0L,4,1,0,1,0,14,2,0,1,0.047619047619
